3485,179,Columbia St,179 Columbia St,POINT (-71.09759389368384 42.36768241775016)
3455,177,Columbia St,177 Columbia St,POINT (-71.09764216798881 42.367607818715555)
16686,175,Columbia St,175 Columbia St,POINT (-71.09764582868631 42.36760089661227)
3633,180,Columbia St,180 Columbia St,POINT (-71.0973936404068 42.367567376973135)
15537,178,Columbia St,178 Columbia St,POINT (-71.09739809598418 42.36756031901563)
25595,182,Columbia St,182 Columbia St,POINT (-71.09739453373336 42.36763645640094)
5758,270,Broadway,270 Broadway,POINT (-71.09724573993503 42.367693555643434)
5635,268,Broadway,268 Broadway,POINT (-71.09712077248803 42.36764627337884)
15530,270-A,Broadway,270-A Broadway,POINT (-71.09733019072023 42.367746584713394)
694,269,Broadway,269 Broadway,POINT (-71.09694718103326 42.36782364020867)
26491,1,Linwood Ct,1 Linwood Ct,POINT (-71.0966628318704 42.367962990963136)
28698,3,Linwood Ct,3 Linwood Ct,POINT (-71.09654308851985 42.36791436065778)
29161,4,Linwood Ct,4 Linwood Ct,POINT (-71.09653153909949 42.36790961434749)
29493,5,Linwood Ct,5 Linwood Ct,POINT (-71.09642533731653 42.36786653937183)
30814,2,Linwood Ct,2 Linwood Ct,POINT (-71.09665121098791 42.36795821560522)
30815,6,Linwood Ct,6 Linwood Ct,POINT (-71.0964131655159 42.36786153788528)
5437,257-A,Broadway,257-A Broadway,POINT (-71.0961797311498 42.36776172215218)
24555,257,Broadway,257 Broadway,POINT (-71.09619609281512 42.367768404803705)
5389,253-1/2,Broadway,253-1/2 Broadway,POINT (-71.09602354182893 42.36769135375731)
15525,36,Market St,36 Market St,POINT (-71.09588834734437 42.36802290461413)
5390,253,Broadway,253 Broadway,POINT (-71.09601839516662 42.367461586986956)
15509,251,Broadway,251 Broadway,POINT (-71.09596668189099 42.367441374865535)
5415,255,Broadway,255 Broadway,POINT (-71.09623783967389 42.367542793638435)
5436,259,Broadway,259 Broadway,POINT (-71.0963933711744 42.36760511987584)
24499,23,Boardman St,23 Boardman St,POINT (-71.09634524876317 42.3672946158359)
5234,248,Broadway,248 Broadway,POINT (-71.09590631620017 42.36716099713)
24551,250,Broadway,250 Broadway,POINT (-71.09610241074073 42.3672526985845)
13275,252,Windsor St,252 Windsor St,POINT (-71.0951973543373 42.3673961871696)
4834,227,Broadway,227 Broadway,POINT (-71.094676533333 42.36693390396992)
4850,229,Broadway,229 Broadway,POINT (-71.09481799220035 42.3669888517283)
13267,237-1/2,Broadway,237-1/2 Broadway,POINT (-71.095085669275 42.36709367216693)
13272,231,Broadway,231 Broadway,POINT (-71.09487469915838 42.3670100353635)
13273,231-1/2,Broadway,231-1/2 Broadway,POINT (-71.09488751845566 42.367015117620326)
5039,237,Broadway,237 Broadway,POINT (-71.09507402458487 42.36708905591472)
13271,233,Broadway,233 Broadway,POINT (-71.09489966445796 42.367019932820035)
13270,233-1/2,Broadway,233-1/2 Broadway,POINT (-71.09491491780595 42.367025979751126)
13268,235-1/2,Broadway,235-1/2 Broadway,POINT (-71.095062899401 42.36708464585547)
13269,235,Broadway,235 Broadway,POINT (-71.09505135643792 42.3670800695717)
2617,14,Market St,14 Market St,POINT (-71.09448341229655 42.3671221277893)
13274,14-1/2,Market St,14-1/2 Market St,POINT (-71.09448775975623 42.36712516267909)
4831,226,Windsor St,226 Windsor St,POINT (-71.09542905147912 42.36675187563802)
4595,216,Windsor St,216 Windsor St,POINT (-71.09550410246288 42.366556270448534)
5031,236,Broadway,236 Broadway,POINT (-71.09488315808828 42.36675763368093)
5010,234,Broadway,234 Broadway,POINT (-71.0946347235581 42.366685845486074)
4986,232,Broadway,232 Broadway,POINT (-71.09459596459429 42.366660599875566)
2697,151,Clark St,151 Clark St,POINT (-71.09446508398494 42.36655858791334)
13266,223,Broadway,223 Broadway,POINT (-71.09429531938268 42.36678632725159)
4766,209,Broadway,209 Broadway,POINT (-71.09399245159211 42.36671625066391)
2415,143,Clark St,143 Clark St,POINT (-71.09452949304156 42.36641621130827)
13263,141,Clark St,141 Clark St,POINT (-71.09453857891064 42.366403133356336)
13195,228,Broadway,228 Broadway,POINT (-71.09429461614059 42.36641350237776)
4752,220,Broadway,220 Broadway,POINT (-71.09391034682855 42.366396785620815)
13193,222-B,Broadway,222-B Broadway,POINT (-71.09397380527274 42.3664312268634)
4611,218,Broadway,218 Broadway,POINT (-71.09383049568042 42.36632373435897)
4339,207,Broadway,207 Broadway,POINT (-71.09341109441404 42.366631462496045)
1876,210,Broadway,210 Broadway,POINT (-71.09321828148866 42.36611326236092)
4241,200,Broadway,200 Broadway,POINT (-71.09284757903833 42.365990853083595)
13106,205,Broadway,205 Broadway,POINT (-71.09301078408083 42.366296457917244)
3988,198,Broadway,198 Broadway,POINT (-71.0925824561196 42.36587830295993)
724,1,Hampshire St,1 Hampshire St,POINT (-71.09006452289037 42.36523244083541)
908,101,Gore St,101 Gore St,POINT (-71.08244203307693 42.37220889673732)
1167,109,Gore St,109 Gore St,POINT (-71.08272639051508 42.37226662233814)
30955,2,Cresto Ter,2 Cresto Ter,POINT (-71.08207381983006 42.37229749367354)
25630,1,Cresto Ter,1 Cresto Ter,POINT (-71.08208607807885 42.37222634624796)
10580,82,Winter St,82 Winter St,POINT (-71.08226095287829 42.37247883210453)
15839,5,Fifth St,5 Fifth St,POINT (-71.08301023651711 42.37272481890916)
15842,7,Fifth St,7 Fifth St,POINT (-71.08301635576449 42.372724831188044)
25172,85-1/2,Winter St,85-1/2 Winter St,POINT (-71.08216223492506 42.37295985314143)
29951,64,Winter St,64 Winter St,POINT (-71.08130285960765 42.37254588532677)
928,1,Cambridge St,1 Cambridge St,POINT (-71.07695241717649 42.371136748875394)
31414,305,Broadway,305 Broadway,POINT (-71.10003910991277 42.36907190743765)
6302,307,Broadway,307 Broadway,POINT (-71.10003438554537 42.3690700472238)
8562,4,Tremont St,4 Tremont St,POINT (-71.09962512401768 42.36920424614278)
16990,2,Tremont St,2 Tremont St,POINT (-71.09962956012856 42.36919794067354)
9249,5,Tremont St,5 Tremont St,POINT (-71.09980229763678 42.36926565543613)
16277,3,Tremont St,3 Tremont St,POINT (-71.09980823163498 42.36925747537382)
662,311,Broadway,311 Broadway,POINT (-71.10036236048253 42.36925152803756)
6585,323,Broadway,323 Broadway,POINT (-71.10150793612867 42.369642606598084)
6570,321,Broadway,321 Broadway,POINT (-71.10114671184466 42.36964554815266)
11861,329,Broadway,329 Broadway,POINT (-71.10184489599538 42.36977536827323)
849,331,Broadway,331 Broadway,POINT (-71.10210448507115 42.369913761815255)
10241,78,Spring St,78 Spring St,POINT (-71.0816104565868 42.369036523033444)
11227,98,Sciarappa St,98 Sciarappa St,POINT (-71.08186819270736 42.36901155806479)
14998,100,Sciarappa St,100 Sciarappa St,POINT (-71.08188769135124 42.36893691680529)
752,102,Sciarappa St,102 Sciarappa St,POINT (-71.0818953487091 42.36890658875345)
16362,100,Spring St,100 Spring St,POINT (-71.08278008353449 42.36917473689782)
11230,98,Spring St,98 Spring St,POINT (-71.08266839805368 42.3691591952094)
16364,104,Spring St,104 Spring St,POINT (-71.08291210388825 42.36921493185461)
747,102,Spring St,102 Spring St,POINT (-71.08289539239532 42.36921266375247)
977,101,Spring St,101 Spring St,POINT (-71.08285112016817 42.36938229825825)
748,105,Spring St,105 Spring St,POINT (-71.0830495838248 42.36939312085212)
15613,99,Spring St,99 Spring St,POINT (-71.0827520291201 42.36935959912974)
1487,114,Spring St,114 Spring St,POINT (-71.08344538926507 42.36927359503208)
12553,124,Spring St,124 Spring St,POINT (-71.08402128896333 42.369364732857775)
1777,122-A,Spring St,122-A Spring St,POINT (-71.08400810261637 42.36936309256208)
12551,122,Spring St,122 Spring St,POINT (-71.08385973442033 42.36934491386486)
12550,120,Spring St,120 Spring St,POINT (-71.08384663674968 42.36934308301057)
1535,118,Spring St,118 Spring St,POINT (-71.08378679235028 42.36933471978486)
17106,123-B,Spring St,123-B Spring St,POINT (-71.08397348768791 42.36957352470457)
1798,123-A,Spring St,123-A Spring St,POINT (-71.08397651427082 42.369559888200094)
12557,134,Spring St,134 Spring St,POINT (-71.08437957249397 42.369413304770255)
12558,136,Spring St,136 Spring St,POINT (-71.08440052827217 42.36941598411761)
12556,132,Spring St,132 Spring St,POINT (-71.08428842125804 42.36940164886759)
12555,130,Spring St,130 Spring St,POINT (-71.08427412160269 42.369399820020014)
1910,128,Spring St,128 Spring St,POINT (-71.08417803806454 42.369387534008034)
12554,126,Spring St,126 Spring St,POINT (-71.08416405866684 42.36938574591715)
2237,138,Spring St,138 Spring St,POINT (-71.08448201917543 42.369395093869606)
8558,4,Spring Pl,4 Spring Pl,POINT (-71.08447084135739 42.36919176777337)
12547,3,Spring Pl,3 Spring Pl,POINT (-71.08440543367199 42.36918346759794)
12548,2,Spring Pl,2 Spring Pl,POINT (-71.08428897280822 42.36916995568291)
12549,1,Spring Pl,1 Spring Pl,POINT (-71.0842065202998 42.369159491621)
12560,138-1/2,Spring St,138-1/2 Spring St,POINT (-71.08456264530628 42.36940530085608)
2378,140-A,Spring St,140-A Spring St,POINT (-71.08461035275579 42.369400888889295)
12561,140-B,Spring St,140-B Spring St,POINT (-71.08462453605739 42.36933706024205)
12562,140-C,Spring St,140-C Spring St,POINT (-71.0846403994469 42.36926567884902)
2438,144,Spring St,144 Spring St,POINT (-71.08471658349495 42.36944501831537)
2472,146-A,Spring St,146-A Spring St,POINT (-71.0848979650113 42.36929421863915)
12563,146-B,Spring St,146-B Spring St,POINT (-71.08488974644105 42.36929317255576)
2437,144-1/2,Spring St,144-1/2 Spring St,POINT (-71.08480929183376 42.36926535770289)
6730,335,Hurley St,335 Hurley St,POINT (-71.0848865315491 42.369130938230306)
12543,337,Hurley St,337 Hurley St,POINT (-71.08487289245552 42.369185704785714)
10063,73,Sixth St,73 Sixth St,POINT (-71.08550795036894 42.36932120502889)
9655,66,Sixth St,66 Sixth St,POINT (-71.08514692841644 42.36970897064534)
17104,64,Sixth St,64 Sixth St,POINT (-71.08514478246406 42.36971850954837)
2394,141,Spring St,141 Spring St,POINT (-71.08482808162229 42.369680132826915)
17113,137-A,Spring St,137-A Spring St,POINT (-71.08460739601654 42.36971984179039)
2255,139,Spring St,139 Spring St,POINT (-71.08475469461476 42.36981807187203)
897,63,Sixth St,63 Sixth St,POINT (-71.08535381215974 42.36978162342159)
9399,61,Sixth St,61 Sixth St,POINT (-71.08535814250767 42.36985464149576)
9089,58,Sixth St,58 Sixth St,POINT (-71.08510691663508 42.36988018694417)
2411,140,Thorndike St,140 Thorndike St,POINT (-71.08455327275291 42.37010543457449)
16737,142,Thorndike St,142 Thorndike St,POINT (-71.08455559840652 42.370097572666154)
2475,146,Thorndike St,146 Thorndike St,POINT (-71.08480092212572 42.37012348641869)
2440,144,Thorndike St,144 Thorndike St,POINT (-71.0847229313626 42.37007899359046)
2094,131,Thorndike St,131 Thorndike St,POINT (-71.08419391829632 42.37024260024386)
24214,133,Thorndike St,133 Thorndike St,POINT (-71.08427472787812 42.37025774886391)
2179,135,Thorndike St,135 Thorndike St,POINT (-71.08429262233106 42.37026000213307)
2256,139,Thorndike St,139 Thorndike St,POINT (-71.08442173933489 42.37027691422831)
2395,141,Thorndike St,141 Thorndike St,POINT (-71.08456238542668 42.37029532448198)
12607,143,Thorndike St,143 Thorndike St,POINT (-71.08457565488851 42.37029691189627)
12606,123,Thorndike St,123 Thorndike St,POINT (-71.0837801278569 42.37026684201111)
2081,130,Thorndike St,130 Thorndike St,POINT (-71.08402171073988 42.37004805401095)
17116,128,Thorndike St,128 Thorndike St,POINT (-71.08401007174855 42.37004667139234)
1861,126,Thorndike St,126 Thorndike St,POINT (-71.08386182240307 42.370039340693545)
1819,124,Thorndike St,124 Thorndike St,POINT (-71.08379246684633 42.369998573248154)
1860,126-1/2,Thorndike St,126-1/2 Thorndike St,POINT (-71.08392937159648 42.36988297743473)
1514,117-A,Thorndike St,117-A Thorndike St,POINT (-71.08316294339113 42.370115802279614)
16684,117-B,Thorndike St,117-B Thorndike St,POINT (-71.08331632611511 42.370131787126475)
11108,96,Fifth St,96 Fifth St,POINT (-71.08328138474106 42.37018773041705)
31795,17,Lopez Ave,17 Lopez Ave,POINT (-71.07986879862975 42.36848699537439)
7750,79,Hurley St,79 Hurley St,POINT (-71.08024583127316 42.36832412164527)
11036,91,Second St,91 Second St,POINT (-71.07936442575065 42.36842259734352)
10676,89,Second St,89 Second St,POINT (-71.07930858289923 42.368483636072746)
24234,14,Lopez Ave,14 Lopez Ave,POINT (-71.079673085868 42.36857535929877)
24153,12,Lopez Ave,12 Lopez Ave,POINT (-71.07967043019217 42.36858767452938)
25914,23,Lopez Ave,23 Lopez Ave,POINT (-71.07985674206667 42.36854213535607)
2840,13,Lopez Ave,13 Lopez Ave,POINT (-71.07989521045023 42.368568015979605)
14,44-1/2,Spring St,44-1/2 Spring St,POINT (-71.0800308720519 42.368671707725035)
11294,9,Lopez Ave,9 Lopez Ave,POINT (-71.07985964786012 42.36873817275322)
31606,30,Spring St,30 Spring St,POINT (-71.07928890806667 42.36872797595248)
31610,38,Spring St,38 Spring St,POINT (-71.07953262311011 42.36875972085223)
31607,32,Spring St,32 Spring St,POINT (-71.07936025416052 42.3687373306879)
31608,34,Spring St,34 Spring St,POINT (-71.0794351356816 42.36874668300074)
31609,36,Spring St,36 Spring St,POINT (-71.07945009752875 42.368748756149316)
25559,17,Central Sq,17 Central Sq,POINT (-71.10475951178515 42.36536660382014)
35,625,Massachusetts Ave,625 Massachusetts Ave,POINT (-71.10348396639768 42.365455476975114)
31746,619,Massachusetts Ave,619 Massachusetts Ave,POINT (-71.10321927705314 42.36529788094475)
31745,617,Massachusetts Ave,617 Massachusetts Ave,POINT (-71.10310691177312 42.365230016755)
13507,622,Massachusetts Ave,622 Massachusetts Ave,POINT (-71.10345780238967 42.36505804874314)
39,620,Massachusetts Ave,620 Massachusetts Ave,POINT (-71.1034016219443 42.36502396913711)
13506,616,Massachusetts Ave,616 Massachusetts Ave,POINT (-71.10334829707692 42.364991989817376)
13513,614,Massachusetts Ave,614 Massachusetts Ave,POINT (-71.10330712674475 42.36496738343077)
13512,600,Massachusetts Ave,600 Massachusetts Ave,POINT (-71.10322802098891 42.36492037937265)
13511,598,Massachusetts Ave,598 Massachusetts Ave,POINT (-71.10313913990646 42.364868007329825)
13510,596,Massachusetts Ave,596 Massachusetts Ave,POINT (-71.10306539898423 42.36482333720707)
13509,576,Massachusetts Ave,576 Massachusetts Ave,POINT (-71.10299107937736 42.36477881448647)
610,579,Massachusetts Ave,579 Massachusetts Ave,POINT (-71.10266820388468 42.364966929984426)
13669,581,Massachusetts Ave,581 Massachusetts Ave,POINT (-71.10273497982296 42.36500678947826)
13671,605,Massachusetts Ave,605 Massachusetts Ave,POINT (-71.10297513852065 42.365150144955784)
13672,599,Massachusetts Ave,599 Massachusetts Ave,POINT (-71.10288957192392 42.365099067973496)
13673,589,Massachusetts Ave,589 Massachusetts Ave,POINT (-71.10279617172138 42.36504331569237)
13674,585,Massachusetts Ave,585 Massachusetts Ave,POINT (-71.10278129523815 42.365034436102434)
6400,515,Massachusetts Ave,515 Massachusetts Ave,POINT (-71.10177177750218 42.36443161062415)
6401,485,Massachusetts Ave,485 Massachusetts Ave,POINT (-71.10129255866211 42.36414508061642)
13659,499,Massachusetts Ave,499 Massachusetts Ave,POINT (-71.10145034958119 42.36424113086647)
13661,495,Massachusetts Ave,495 Massachusetts Ave,POINT (-71.10140643447333 42.364214398605036)
13662,493,Massachusetts Ave,493 Massachusetts Ave,POINT (-71.10135614129057 42.36418378558928)
14789,425,Massachusetts Ave,425 Massachusetts Ave,POINT (-71.10048156909363 42.36366424536311)
14785,445,Massachusetts Ave,445 Massachusetts Ave,POINT (-71.10071629570932 42.36380187444346)
14787,435,Massachusetts Ave,435 Massachusetts Ave,POINT (-71.10054291649142 42.36369899796945)
26024,463,Massachusetts Ave,463 Massachusetts Ave,POINT (-71.10089245309516 42.36391282956737)
15177,468,Massachusetts Ave,468 Massachusetts Ave,POINT (-71.10121588799265 42.363725511401924)
15181,464,Massachusetts Ave,464 Massachusetts Ave,POINT (-71.10117122464445 42.3636991122588)
26023,460,Massachusetts Ave,460 Massachusetts Ave,POINT (-71.10106949475419 42.36363612826243)
31616,450,Massachusetts Ave,450 Massachusetts Ave,POINT (-71.1010999004738 42.36347550631519)
14795,413,Massachusetts Ave,413 Massachusetts Ave,POINT (-71.10015096802829 42.36357894844272)
14800,401,Massachusetts Ave,401 Massachusetts Ave,POINT (-71.09994769626024 42.36356321309159)
17557,410,Massachusetts Ave,410 Massachusetts Ave,POINT (-71.10049722716329 42.36330823337514)
637,378,Massachusetts Ave,378 Massachusetts Ave,POINT (-71.10006355387429 42.36304814831626)
13628,197,Green St,197 Green St,POINT (-71.10250064468129 42.363841472852705)
3946,195,Green St,195 Green St,POINT (-71.1024508581167 42.36380091028938)
13632,211,Green St,211 Green St,POINT (-71.10270935359678 42.36396495713881)
25758,223,Green St,223 Green St,POINT (-71.10294040073286 42.36409577807428)
609,270,Green St,270 Green St,POINT (-71.10403079520032 42.36445551159577)
25566,4,Central Sq,4 Central Sq,POINT (-71.10442669925213 42.36501955145873)
28681,3,Central Sq,3 Central Sq,POINT (-71.10437033333736 42.365083175327406)
11376,10,Magazine St,10 Magazine St,POINT (-71.10491787662718 42.36459346564676)
31785,10-C,Magazine St,10-C Magazine St,POINT (-71.10474390392429 42.36472828818705)
31786,10-D,Magazine St,10-D Magazine St,POINT (-71.10464985262736 42.364813439986)
558,14,Magazine St,14 Magazine St,POINT (-71.10516240699084 42.364337290514854)
5402,254,Franklin St,254 Franklin St,POINT (-71.1048468585092 42.36421306737942)
565,199,Auburn St,199 Auburn St,POINT (-71.10614971583827 42.36437199837523)
17476,199-B,Auburn St,199-B Auburn St,POINT (-71.10618529148576 42.36439018805033)
25370,197,Auburn St,197 Auburn St,POINT (-71.10610856821037 42.364338762917136)
30822,197-B,Auburn St,197-B Auburn St,POINT (-71.10609503684472 42.36433509652217)
17478,195-B,Auburn St,195-B Auburn St,POINT (-71.10604000034137 42.364305902575474)
30821,195,Auburn St,195 Auburn St,POINT (-71.1060635369045 42.36430555465511)
30820,193-B,Auburn St,193-B Auburn St,POINT (-71.10595475295413 42.36425481995895)
17480,193,Auburn St,193 Auburn St,POINT (-71.10597216293128 42.36426668056609)
3959,196,Auburn St,196 Auburn St,POINT (-71.10619192185708 42.36418200588338)
14762,194,Auburn St,194 Auburn St,POINT (-71.1061103506934 42.36413088645191)
3906,192,Auburn St,192 Auburn St,POINT (-71.10610571002908 42.36412809227344)
14767,200-A,Auburn St,200-A Auburn St,POINT (-71.10644195228213 42.36419876797091)
14765,202,Auburn St,202 Auburn St,POINT (-71.10634908875778 42.36422093754483)
4239,200,Auburn St,200 Auburn St,POINT (-71.1063447020724 42.36422492700757)
4324,206,Auburn St,206 Auburn St,POINT (-71.10660640883539 42.364247350991754)
14771,204,Auburn St,204 Auburn St,POINT (-71.10643368256548 42.36432676858412)
24447,203-B,Auburn St,203-B Auburn St,POINT (-71.10632663222795 42.364535601003894)
17493,203,Auburn St,203 Auburn St,POINT (-71.10635039909948 42.364513864796095)
26253,25,River St,25 River St,POINT (-71.10615972419711 42.36488436612334)
15100,55,River St,55 River St,POINT (-71.10688829574977 42.36458234464856)
15103,63,River St,63 River St,POINT (-71.10711816449331 42.3645076662312)
31784,61,River St,61 River St,POINT (-71.10709313138968 42.36451616135307)
